1	0.000000	0.00	0	0
2	0.000000	1.00	1	1
3	0.000000	2.00	2	2
4	0.000000	3.00	3	3
5	0.000000	4.00	4	4
6	0.000000	5.00	5	5
7	0.000000	6.00	6	6
8	0.000000	7.00	7	7
9	0.000000	8.00	8	8
10	0.000000	9.00	9	9
11	0.000000	10.00	10	10
12	0.000000	11.00	11	11
13	0.000000	12.00	12	12
14	0.000000	13.00	13	13
15	0.000000	14.00	14	14
16	0.000001	15.00	15	15
17	0.000001	16.00	16	16
18	0.000000	17.00	17	17
19	0.000001	18.00	18	18
20	0.000001	19.00	19	19
21	0.000000	20.00	20	20
22	0.000000	21.00	21	21
23	0.000000	22.00	22	22
24	0.000001	23.00	23	23
25	0.000001	24.00	24	24
26	0.000000	25.00	25	25
27	0.000000	26.00	26	26
28	0.000000	27.00	27	27
29	0.000000	28.00	28	28
30	0.000000	29.00	29	29
31	0.000000	30.00	30	30
32	0.000000	31.00	31	31
33	0.000000	32.00	32	32
34	0.000000	33.00	33	33
35	0.000000	34.00	34	34
36	0.000000	35.00	35	35
37	0.000000	36.00	36	36
38	0.000000	37.00	37	37
39	0.000000	38.00	38	38
40	0.000001	39.00	39	39
41	0.000000	40.00	40	40
42	0.000000	41.00	41	41
43	0.000000	42.00	42	42
44	0.000000	43.00	43	43
45	0.000000	44.00	44	44
46	0.000000	45.00	45	45
47	0.000000	46.00	46	46
48	0.000000	47.00	47	47
49	0.000000	48.00	48	48
50	0.000000	49.00	49	49
51	0.000000	50.00	50	50
52	0.000000	51.00	51	51
53	0.000000	52.00	52	52
54	0.000000	53.00	53	53
55	0.000000	54.00	54	54
56	0.000000	55.00	55	55
57	0.000001	56.00	56	56
58	0.000000	57.00	57	57
59	0.000001	58.00	58	58
60	0.000000	59.00	59	59
61	0.000000	60.00	60	60
62	0.000001	61.00	61	61
63	0.000001	62.00	62	62
64	0.000000	63.00	63	63
65	0.000001	64.00	64	64
66	0.000001	65.00	65	65
67	0.000001	66.00	66	66
68	0.000001	67.00	67	67
69	0.000001	68.00	68	68
70	0.000001	69.00	69	69
71	0.000001	70.00	70	70
72	0.000001	71.00	71	71
73	0.000001	72.00	72	72
74	0.000001	73.00	73	73
75	0.000001	74.00	74	74
76	0.000001	75.00	75	75
77	0.000001	76.00	76	76
78	0.000001	77.00	77	77
79	0.000001	78.00	78	78
80	0.000001	79.00	79	79
81	0.000001	80.00	80	80
82	0.000001	81.00	81	81
83	0.000001	82.00	82	82
84	0.000001	83.00	83	83
85	0.000001	84.00	84	84
86	0.000001	85.00	85	85
87	0.000001	86.00	86	86
88	0.000001	87.00	87	87
89	0.000001	88.00	88	88
90	0.000001	89.00	89	89
91	0.000001	90.00	90	90
92	0.000001	91.00	91	91
93	0.000001	92.00	92	92
94	0.000001	93.00	93	93
95	0.000001	94.00	94	94
96	0.000001	95.00	95	95
97	0.000002	96.00	96	96
98	0.000001	97.00	97	97
99	0.000001	98.00	98	98
100	0.000001	99.00	99	99
101	0.000001	100.00	100	100
102	0.000001	101.00	101	101
103	0.000001	102.00	102	102
104	0.000001	103.00	103	103
105	0.000001	104.00	104	104
106	0.000001	105.00	105	105
107	0.000001	106.00	106	106
108	0.000001	107.00	107	107
109	0.000001	108.00	108	108
110	0.000001	109.00	109	109
111	0.000001	110.00	110	110
112	0.000001	111.00	111	111
